videoid,videourl,good_sub,sub,title,query_phrase,channel,channel_id,channel_url,punctuation_count,subtitle_duration,channel_follower_count,upload_date,duration,view_count,categories,like_count,subtitle_coverage
QMVIYlen59I,https://www.youtube.com/watch?v=QMVIYlen59I,False,False,,,,,,0,0.0,,,,,[],,
j3a4il7ldG4,https://www.youtube.com/watch?v=j3a4il7ldG4,False,False,,,,,,0,0.0,,,,,[],,
zoa2Akdjo0Q,https://www.youtube.com/watch?v=zoa2Akdjo0Q,False,False,,,,,,0,0.0,,,,,[],,
ICrU0yoT0nE,https://www.youtube.com/watch?v=ICrU0yoT0nE,False,False,,,,,,0,0.0,,,,,[],,
jFAowvCTv7k,https://www.youtube.com/watch?v=jFAowvCTv7k,False,False,,,,,,0,0.0,,,,,[],,
fffUF7gpj4g,https://www.youtube.com/watch?v=fffUF7gpj4g,False,False,,,,,,0,0.0,,,,,[],,
OU704PZyyZ4,https://www.youtube.com/watch?v=OU704PZyyZ4,False,False,,,,,,0,0.0,,,,,[],,
DqZJ0mX9YzA,https://www.youtube.com/watch?v=DqZJ0mX9YzA,False,False,,,,,,0,0.0,,,,,[],,
1axNTXhMXsU,https://www.youtube.com/watch?v=1axNTXhMXsU,False,False,,,,,,0,0.0,,,,,[],,
dSBchGJzCJY,https://www.youtube.com/watch?v=dSBchGJzCJY,False,False,,,,,,0,0.0,,,,,[],,
Fn8lodDV4Zw,https://www.youtube.com/watch?v=Fn8lodDV4Zw,False,False,,,,,,0,0.0,,,,,[],,
tLF2-QhzCpc,https://www.youtube.com/watch?v=tLF2-QhzCpc,False,False,,,,,,0,0.0,,,,,[],,
NZY0-gRgUNs,https://www.youtube.com/watch?v=NZY0-gRgUNs,False,False,,,,,,0,0.0,,,,,[],,
kszGaVWyMi4,https://www.youtube.com/watch?v=kszGaVWyMi4,False,False,,,,,,0,0.0,,,,,[],,
Liw7GaoGRAc,https://www.youtube.com/watch?v=Liw7GaoGRAc,False,False,,,,,,0,0.0,,,,,[],,
KMI0oJMsiuI,https://www.youtube.com/watch?v=KMI0oJMsiuI,False,False,,,,,,0,0.0,,,,,[],,
EuF9Esql9_A,https://www.youtube.com/watch?v=EuF9Esql9_A,False,False,,,,,,0,0.0,,,,,[],,
jumfXyx8uZk,https://www.youtube.com/watch?v=jumfXyx8uZk,False,True,,,,,,2,1228.2,,,,,[],,
49sj2YB-r1g,https://www.youtube.com/watch?v=49sj2YB-r1g,False,False,,,,,,0,0.0,,,,,[],,
vCX2103ihUE,https://www.youtube.com/watch?v=vCX2103ihUE,False,False,,,,,,0,0.0,,,,,[],,
8OdSD0eOrZM,https://www.youtube.com/watch?v=8OdSD0eOrZM,False,False,,,,,,0,0.0,,,,,[],,
9USzMGQW3LU,https://www.youtube.com/watch?v=9USzMGQW3LU,False,False,,,,,,0,0.0,,,,,[],,
HNymZ66dAHs,https://www.youtube.com/watch?v=HNymZ66dAHs,False,False,,,,,,0,0.0,,,,,[],,
mLAHi_8_MMQ,https://www.youtube.com/watch?v=mLAHi_8_MMQ,False,False,,,,,,0,0.0,,,,,[],,
RTpdbhV-wh0,https://www.youtube.com/watch?v=RTpdbhV-wh0,False,False,,,,,,0,0.0,,,,,[],,
f2eYi9aBhuc,https://www.youtube.com/watch?v=f2eYi9aBhuc,False,False,,,,,,0,0.0,,,,,[],,
x0waNQY2BAA,https://www.youtube.com/watch?v=x0waNQY2BAA,False,False,,,,,,0,0.0,,,,,[],,
GZuLAHYlM9g,https://www.youtube.com/watch?v=GZuLAHYlM9g,False,False,,,,,,0,0.0,,,,,[],,
cnMQkKoQvxk,https://www.youtube.com/watch?v=cnMQkKoQvxk,False,False,,,,,,0,0.0,,,,,[],,
ZPSoGSZ94ZQ,https://www.youtube.com/watch?v=ZPSoGSZ94ZQ,False,False,,,,,,0,0.0,,,,,[],,
ITWoZtA6CME,https://www.youtube.com/watch?v=ITWoZtA6CME,False,False,,,,,,0,0.0,,,,,[],,
lCuixQx6444,https://www.youtube.com/watch?v=lCuixQx6444,False,False,,,,,,0,0.0,,,,,[],,
l52sXdL-tb4,https://www.youtube.com/watch?v=l52sXdL-tb4,False,False,,,,,,0,0.0,,,,,[],,
nvea7_zySLc,https://www.youtube.com/watch?v=nvea7_zySLc,False,False,,,,,,0,0.0,,,,,[],,
L9-PmBHYsBM,https://www.youtube.com/watch?v=L9-PmBHYsBM,False,False,,,,,,0,0.0,,,,,[],,
jNQRzavM1Y0,https://www.youtube.com/watch?v=jNQRzavM1Y0,False,False,,,,,,0,0.0,,,,,[],,
aMkCqsVoZaw,https://www.youtube.com/watch?v=aMkCqsVoZaw,False,False,,,,,,0,0.0,,,,,[],,
dWOWRBGzunM,https://www.youtube.com/watch?v=dWOWRBGzunM,False,False,,,,,,0,0.0,,,,,[],,
uTXTF_Sw1zw,https://www.youtube.com/watch?v=uTXTF_Sw1zw,False,False,,,,,,0,0.0,,,,,[],,
yfL_pH5sPbg,https://www.youtube.com/watch?v=yfL_pH5sPbg,False,False,,,,,,0,0.0,,,,,[],,
vuirz5UJ-UI,https://www.youtube.com/watch?v=vuirz5UJ-UI,False,False,,,,,,0,0.0,,,,,[],,
TFRsj1Iww0Q,https://www.youtube.com/watch?v=TFRsj1Iww0Q,False,False,,,,,,0,0.0,,,,,[],,
_nHQeT-kRI4,https://www.youtube.com/watch?v=_nHQeT-kRI4,False,False,,,,,,0,0.0,,,,,[],,
guzE63lQYRg,https://www.youtube.com/watch?v=guzE63lQYRg,False,False,,تیم برتون,,,,0,0.0,,,,,[],,
NIFIn3N-Ei0,https://www.youtube.com/watch?v=NIFIn3N-Ei0,False,False,,رگنسبورگ,,,,0,0.0,,,,,[],,
30-Qv4JfHzk,https://www.youtube.com/watch?v=30-Qv4JfHzk,False,False,,سلکوپی,,,,0,0.0,,,,,[],,
PnRd8c7myI4,https://www.youtube.com/watch?v=PnRd8c7myI4,False,False,,هوندا اف,,,,0,0.0,,,,,[],,
bwvwGljamXQ,https://www.youtube.com/watch?v=bwvwGljamXQ,False,False,,امپراتور نینگ زونگ,,,,0,0.0,,,,,[],,
tVqcjjuDLRQ,https://www.youtube.com/watch?v=tVqcjjuDLRQ,False,False,,تحصیل می لسی,,,,0,0.0,,,,,[],,
qj0lmFtN2P8,https://www.youtube.com/watch?v=qj0lmFtN2P8,False,False,,لیلبورن میزوری,,,,0,0.0,,,,,[],,
2j6ufZ2jqOw,https://www.youtube.com/watch?v=2j6ufZ2jqOw,False,False,,پارس ایر,,,,0,0.0,,,,,[],,
-e_3G0APCWU,https://www.youtube.com/watch?v=-e_3G0APCWU,False,False,,لیلبورن میزوری,,,,0,0.0,,,,,[],,
2FitZWbcMc8,https://www.youtube.com/watch?v=2FitZWbcMc8,False,False,,امپراتور نینگ زونگ,,,,0,0.0,,,,,[],,
KtAfYHUNXp4,https://www.youtube.com/watch?v=KtAfYHUNXp4,False,False,,پارس ایر,,,,0,0.0,,,,,[],,
8phAQMjktdo,https://www.youtube.com/watch?v=8phAQMjktdo,False,False,,ارنی گلن,,,,0,0.0,,,,,[],,
m7iWRiY82Tc,https://www.youtube.com/watch?v=m7iWRiY82Tc,False,False,,تحصیل می لسی,,,,0,0.0,,,,,[],,
GDR-QaliMLQ,https://www.youtube.com/watch?v=GDR-QaliMLQ,False,False,,جشنواره فیلم ونکوور,,,,0,0.0,,,,,[],,
z3dmFDEeZic,https://www.youtube.com/watch?v=z3dmFDEeZic,False,False,,شاهین فرهت,,,,0,0.0,,,,,[],,
oGSlBPLQ7GI,https://www.youtube.com/watch?v=oGSlBPLQ7GI,False,False,,جشنواره فیلم ونکوور,,,,0,0.0,,,,,[],,
XZDXU0rimmA,https://www.youtube.com/watch?v=XZDXU0rimmA,False,True,,ارنی گلن,,,,2,3036.44,,,,,[],,
DnMhMm_1QuA,https://www.youtube.com/watch?v=DnMhMm_1QuA,False,False,,آرگویسال,,,,0,0.0,,,,,[],,
hmuzc0ayXpg,https://www.youtube.com/watch?v=hmuzc0ayXpg,False,False,,جشنواره فیلم ونکوور,,,,0,0.0,,,,,[],,
xuUz7zR0oG0,https://www.youtube.com/watch?v=xuUz7zR0oG0,False,False,,لیلبورن میزوری,,,,0,0.0,,,,,[],,
18sQC_jB5Rg,https://www.youtube.com/watch?v=18sQC_jB5Rg,False,False,,آرگویسال,,,,0,0.0,,,,,[],,
ek2JjDxcAj0,https://www.youtube.com/watch?v=ek2JjDxcAj0,False,True,,ادبیات معاصر فارسی,,,,0,5561.08,,,,,[],,
_550fR84eQ0,https://www.youtube.com/watch?v=_550fR84eQ0,False,False,,وی مثل وندتا,,,,0,0.0,,,,,[],,
KjwSaALtzls,https://www.youtube.com/watch?v=KjwSaALtzls,False,False,,امپراتور نینگ زونگ,,,,0,0.0,,,,,[],,
U2gj1Wz0nH0,https://www.youtube.com/watch?v=U2gj1Wz0nH0,False,False,,هوندا اف,,,,0,0.0,,,,,[],,
wvL64EcKvCY,https://www.youtube.com/watch?v=wvL64EcKvCY,False,False,,امپراتور نینگ زونگ,,,,0,0.0,,,,,[],,
nthx97iwtKE,https://www.youtube.com/watch?v=nthx97iwtKE,False,False,,وی مثل وندتا,,,,0,0.0,,,,,[],,
DvmgOM_r2nI,https://www.youtube.com/watch?v=DvmgOM_r2nI,False,False,,لیلبورن میزوری,,,,0,0.0,,,,,[],,
3hwcp8xdFxk,https://www.youtube.com/watch?v=3hwcp8xdFxk,False,True,,پارس ایر,,,,0,730.16,,,,,[],,
DDdRRg9xmfc,https://www.youtube.com/watch?v=DDdRRg9xmfc,False,True,,ارجنلی,,,,0,1310.26,,,,,[],,
BJW945a0vCE,https://www.youtube.com/watch?v=BJW945a0vCE,False,False,,پارس ایر,,,,0,0.0,,,,,[],,
mHPPNHLcZUY,https://www.youtube.com/watch?v=mHPPNHLcZUY,False,False,,سوبارو شیبوتانی,,,,0,0.0,,,,,[],,
t2Uod69hdbo,https://www.youtube.com/watch?v=t2Uod69hdbo,False,True,,دهان ثانویه ها,,,,5,795.6,,,,,[],,
lKISxZJrEDI,https://www.youtube.com/watch?v=lKISxZJrEDI,False,False,,دائره المعارف مصاحب,,,,0,0.0,,,,,[],,
LELxUfETr0g,https://www.youtube.com/watch?v=LELxUfETr0g,False,True,,ارنی گلن,,,,4,44.76,,,,,[],,
cVpy4KOsOGA,https://www.youtube.com/watch?v=cVpy4KOsOGA,False,True,,حشره خواری انسانی,,,,0,2124.6,,,,,[],,
1RcXFAXlgbE,https://www.youtube.com/watch?v=1RcXFAXlgbE,False,False,,فیرسن,,,,0,0.0,,,,,[],,
mi011CN_htE,https://www.youtube.com/watch?v=mi011CN_htE,False,False,,آلبانیایی ها,,,,0,0.0,,,,,[],,
k5NU5HWKW1s,https://www.youtube.com/watch?v=k5NU5HWKW1s,False,False,,لیلبورن میزوری,,,,0,0.0,,,,,[],,
7bZ3qsEEwTQ,https://www.youtube.com/watch?v=7bZ3qsEEwTQ,False,False,,امپراتور نینگ زونگ,,,,0,0.0,,,,,[],,
X3BSQ_1hqTs,https://www.youtube.com/watch?v=X3BSQ_1hqTs,False,False,,آرگویسال,,,,0,0.0,,,,,[],,
rmp22dKXnCs,https://www.youtube.com/watch?v=rmp22dKXnCs,False,False,,ستارتیا میسیسیپی,,,,0,0.0,,,,,[],,
8t0_MxCh_Kk,https://www.youtube.com/watch?v=8t0_MxCh_Kk,False,True,,ال جی کرپوریشن,,,,0,247.59,,,,,[],,
EE31uuevwak,https://www.youtube.com/watch?v=EE31uuevwak,False,False,,ویلیام فاژ,,,,0,0.0,,,,,[],,
YoldxYprBaA,https://www.youtube.com/watch?v=YoldxYprBaA,False,True,,آسیب های درمان,,,,0,846.12,,,,,[],,
vi2d2kAxKac,https://www.youtube.com/watch?v=vi2d2kAxKac,False,False,,آرمین ون بیورن,,,,0,0.0,,,,,[],,
EF49LYB2UGQ,https://www.youtube.com/watch?v=EF49LYB2UGQ,False,False,,فوجی یاما,,,,0,0.0,,,,,[],,
LehHlZUIxSo,https://www.youtube.com/watch?v=LehHlZUIxSo,False,False,,امپراتور نینگ زونگ,,,,0,0.0,,,,,[],,
lWXk4GUQ_l4,https://www.youtube.com/watch?v=lWXk4GUQ_l4,False,False,,امپراتور نینگ زونگ,,,,0,0.0,,,,,[],,
J034vtAzd_w,https://www.youtube.com/watch?v=J034vtAzd_w,False,False,,لیلبورن میزوری,,,,0,0.0,,,,,[],,
W3CQBQSpCGU,https://www.youtube.com/watch?v=W3CQBQSpCGU,False,False,,آرگویسال,,,,0,0.0,,,,,[],,
Zn_WPQCufK0,https://www.youtube.com/watch?v=Zn_WPQCufK0,False,False,,آلبانیایی ها,,,,0,0.0,,,,,[],,
8yfnqlCO8Mg,https://www.youtube.com/watch?v=8yfnqlCO8Mg,False,False,,یوآنا کوسکراوزه,,,,0,0.0,,,,,[],,
oKtlsZHigh4,https://www.youtube.com/watch?v=oKtlsZHigh4,False,False,,آلبانیایی ها,,,,0,0.0,,,,,[],,
4xQhfux9yUE,https://www.youtube.com/watch?v=4xQhfux9yUE,False,False,,جشنواره فیلم ونکوور,,,,0,0.0,,,,,[],,
2UNj6Gkez5Y,https://www.youtube.com/watch?v=2UNj6Gkez5Y,False,False,,ارنی گلن,,,,0,0.0,,,,,[],,
-si7v_Suz1g,https://www.youtube.com/watch?v=-si7v_Suz1g,False,False,,تایرا سانچز,,,,0,0.0,,,,,[],,
oOcn7u4M7XQ,https://www.youtube.com/watch?v=oOcn7u4M7XQ,False,False,,آلن وود شناگر,,,,0,0.0,,,,,[],,
8FViMSJYzjQ,https://www.youtube.com/watch?v=8FViMSJYzjQ,False,True,,آهنگ جذب ویژه,,,,0,2135.16,,,,,[],,
2bV6uGVUkt8,https://www.youtube.com/watch?v=2bV6uGVUkt8,False,False,,تایرا سانچز,,,,0,0.0,,,,,[],,
IQATXrv9u5s,https://www.youtube.com/watch?v=IQATXrv9u5s,False,False,,یوآنا کوسکراوزه,,,,0,0.0,,,,,[],,
0Ffx33JPZ9c,https://www.youtube.com/watch?v=0Ffx33JPZ9c,False,False,,فیرسن,,,,0,0.0,,,,,[],,
zIWFf1H-v_4,https://www.youtube.com/watch?v=zIWFf1H-v_4,False,False,,فیرسن,,,,0,0.0,,,,,[],,
hC-HapxTSAo,https://www.youtube.com/watch?v=hC-HapxTSAo,False,False,,لیلبورن میزوری,,,,0,0.0,,,,,[],,
hB6oLS_WmyU,https://www.youtube.com/watch?v=hB6oLS_WmyU,False,False,,آرگویسال,,,,0,0.0,,,,,[],,
5d-aU_dtBig,https://www.youtube.com/watch?v=5d-aU_dtBig,False,False,,آرگویسال,,,,0,0.0,,,,,[],,
8tQWl3Okrdk,https://www.youtube.com/watch?v=8tQWl3Okrdk,False,True,,ماکاروف,,,,0,898.0,,,,,[],,
0_nVg7wR5eo,https://www.youtube.com/watch?v=0_nVg7wR5eo,False,False,,نورث شیکاگو ایلینوی,,,,0,0.0,,,,,[],,
xbs0yhvNhBg,https://www.youtube.com/watch?v=xbs0yhvNhBg,False,False,,نینا ماکینو,,,,0,0.0,,,,,[],,
aH7qdgsQF7c,https://www.youtube.com/watch?v=aH7qdgsQF7c,False,False,,فوجی یاما,,,,0,0.0,,,,,[],,
c0QNOjVN_o0,https://www.youtube.com/watch?v=c0QNOjVN_o0,False,False,,آرمین ون بیورن,,,,0,0.0,,,,,[],,
H1aMmdlP3gQ,https://www.youtube.com/watch?v=H1aMmdlP3gQ,False,False,,فوجی یاما,,,,0,0.0,,,,,[],,
r_D131CmuyE,https://www.youtube.com/watch?v=r_D131CmuyE,False,False,,آرمین ون بیورن,,,,0,0.0,,,,,[],,
DSx32-ZI3MM,https://www.youtube.com/watch?v=DSx32-ZI3MM,False,False,,آمون دل,,,,0,0.0,,,,,[],,
xX-uQsP62Gg,https://www.youtube.com/watch?v=xX-uQsP62Gg,False,False,,امپراتور نینگ زونگ,,,,0,0.0,,,,,[],,
npQyaekJkUA,https://www.youtube.com/watch?v=npQyaekJkUA,False,False,,دورهام کالیفرنیا,,,,0,0.0,,,,,[],,
AzM5XoCTKrA,https://www.youtube.com/watch?v=AzM5XoCTKrA,False,False,,دائره المعارف مصاحب,,,,0,0.0,,,,,[],,
EQRPbaJka9w,https://www.youtube.com/watch?v=EQRPbaJka9w,False,False,,آرگویسال,,,,0,0.0,,,,,[],,
jbF1mpTG0HI,https://www.youtube.com/watch?v=jbF1mpTG0HI,False,False,,دورهام کالیفرنیا,,,,0,0.0,,,,,[],,
7_hb_GxW5WE,https://www.youtube.com/watch?v=7_hb_GxW5WE,False,True,,هوندا اف,,,,0,878.61,,,,,[],,
BoQUalGOGWk,https://www.youtube.com/watch?v=BoQUalGOGWk,False,False,,دورهام کالیفرنیا,,,,0,0.0,,,,,[],,
2uKz1IISjR8,https://www.youtube.com/watch?v=2uKz1IISjR8,False,False,,دائره المعارف مصاحب,,,,0,0.0,,,,,[],,
lSA7mAHolAw,https://www.youtube.com/watch?v=lSA7mAHolAw,False,False,,وی مثل وندتا,,,,0,0.0,,,,,[],,
Y83hv1W87EY,https://www.youtube.com/watch?v=Y83hv1W87EY,False,True,,ارنی گلن,,,,0,412.4,,,,,[],,
xJMwEEpJkHk,https://www.youtube.com/watch?v=xJMwEEpJkHk,False,False,,امپراتور نینگ زونگ,,,,0,0.0,,,,,[],,
2L3E29HYEZs,https://www.youtube.com/watch?v=2L3E29HYEZs,False,True,,ادبیات معاصر فارسی,,,,0,1554.84,,,,,[],,
GkNucZdbSWc,https://www.youtube.com/watch?v=GkNucZdbSWc,False,False,,یوآنا کوسکراوزه,,,,0,0.0,,,,,[],,
zV8PdyWAoWI,https://www.youtube.com/watch?v=zV8PdyWAoWI,False,True,,ادبیات معاصر فارسی,,,,0,2287.24,,,,,[],,
6Vg5cF99VQM,https://www.youtube.com/watch?v=6Vg5cF99VQM,False,False,,دهان ثانویه ها,,,,0,0.0,,,,,[],,
9weCEPqatrU,https://www.youtube.com/watch?v=9weCEPqatrU,False,False,,هوندا اف,,,,0,0.0,,,,,[],,
h6ZpvyFP42o,https://www.youtube.com/watch?v=h6ZpvyFP42o,False,False,,دائره المعارف مصاحب,,,,0,0.0,,,,,[],,
1kjO1gdxiYo,https://www.youtube.com/watch?v=1kjO1gdxiYo,False,False,,امپراتور نینگ زونگ,,,,0,0.0,,,,,[],,
8HiGIpHzkrE,https://www.youtube.com/watch?v=8HiGIpHzkrE,False,True,,حشره خواری انسانی,,,,6,144.3,,,,,[],,
QETw8P0ZHUY,https://www.youtube.com/watch?v=QETw8P0ZHUY,False,False,,آرگویسال,,,,0,0.0,,,,,[],,
g5ZcIuIMpwo,https://www.youtube.com/watch?v=g5ZcIuIMpwo,False,False,,پارس ایر,,,,0,0.0,,,,,[],,
TNyUahGiyUU,https://www.youtube.com/watch?v=TNyUahGiyUU,False,False,,هوندا اف,,,,0,0.0,,,,,[],,
p-gLMHZJGX4,https://www.youtube.com/watch?v=p-gLMHZJGX4,False,False,,فیرسن,,,,0,0.0,,,,,[],,
oNSqfL7Ce7g,https://www.youtube.com/watch?v=oNSqfL7Ce7g,False,False,,لیلبورن میزوری,,,,0,0.0,,,,,[],,
whwBMrSSFxg,https://www.youtube.com/watch?v=whwBMrSSFxg,False,False,,آلبانیایی ها,,,,0,0.0,,,,,[],,
i6Pn8_BRLNA,https://www.youtube.com/watch?v=i6Pn8_BRLNA,False,False,,فیرسن,,,,0,0.0,,,,,[],,
jEwqGlHe2j4,https://www.youtube.com/watch?v=jEwqGlHe2j4,False,False,,پارس ایر,,,,0,0.0,,,,,[],,
DDpi1EWIJqs,https://www.youtube.com/watch?v=DDpi1EWIJqs,False,False,,فیرسن,,,,0,0.0,,,,,[],,
BrGlZYZ4g3s,https://www.youtube.com/watch?v=BrGlZYZ4g3s,False,False,,دهان ثانویه ها,,,,0,0.0,,,,,[],,
yzAdu3tCFKw,https://www.youtube.com/watch?v=yzAdu3tCFKw,False,False,,لیلبورن میزوری,,,,0,0.0,,,,,[],,
u6WLvMiDxI0,https://www.youtube.com/watch?v=u6WLvMiDxI0,False,False,,پارس ایر,,,,0,0.0,,,,,[],,
57kPOeEZ61s,https://www.youtube.com/watch?v=57kPOeEZ61s,False,False,,دهان ثانویه ها,,,,0,0.0,,,,,[],,
rDqXwUS402I,https://www.youtube.com/watch?v=rDqXwUS402I,False,False,,حشره خواری انسانی,,,,0,0.0,,,,,[],,
UtjoE6jbdTE,https://www.youtube.com/watch?v=UtjoE6jbdTE,False,False,,دهان ثانویه ها,,,,0,0.0,,,,,[],,
oMGmrlOedQo,https://www.youtube.com/watch?v=oMGmrlOedQo,False,False,,هوندا اف,,,,0,0.0,,,,,[],,
xJifgbHmwtQ,https://www.youtube.com/watch?v=xJifgbHmwtQ,False,False,,دائره المعارف مصاحب,,,,0,0.0,,,,,[],,
CiLWntJQX0c,https://www.youtube.com/watch?v=CiLWntJQX0c,False,False,,دهان ثانویه ها,,,,0,0.0,,,,,[],,
GMgczxF6vzA,https://www.youtube.com/watch?v=GMgczxF6vzA,False,False,,آلبانیایی ها,,,,0,0.0,,,,,[],,
Jt1gX7JJntY,https://www.youtube.com/watch?v=Jt1gX7JJntY,False,False,,جشنواره فیلم ونکوور,,,,0,0.0,,,,,[],,
Pc7gBjjYLqg,https://www.youtube.com/watch?v=Pc7gBjjYLqg,False,False,,امپراتور نینگ زونگ,,,,0,0.0,,,,,[],,
UuTrOLVe-CE,https://www.youtube.com/watch?v=UuTrOLVe-CE,False,False,,وی مثل وندتا,,,,0,0.0,,,,,[],,
bPwelzg2g5A,https://www.youtube.com/watch?v=bPwelzg2g5A,False,False,,امپراتور نینگ زونگ,,,,0,0.0,,,,,[],,
zEJ8QDgdGDQ,https://www.youtube.com/watch?v=zEJ8QDgdGDQ,False,False,,وی مثل وندتا,,,,0,0.0,,,,,[],,
EuqmYKLz1nQ,https://www.youtube.com/watch?v=EuqmYKLz1nQ,False,False,,تحصیل می لسی,,,,0,0.0,,,,,[],,
6mzqJ6iApII,https://www.youtube.com/watch?v=6mzqJ6iApII,False,True,,ادبیات معاصر فارسی,,,,0,10959.35,,,,,[],,
ld9ATrYT-iw,https://www.youtube.com/watch?v=ld9ATrYT-iw,False,False,,هوندا اف,,,,0,0.0,,,,,[],,
qJdaUOgCD4Y,https://www.youtube.com/watch?v=qJdaUOgCD4Y,False,False,,تحصیل می لسی,,,,0,0.0,,,,,[],,
JmAfIC-6pHg,https://www.youtube.com/watch?v=JmAfIC-6pHg,False,False,,دائره المعارف مصاحب,,,,0,0.0,,,,,[],,
GW8j9eN7-lY,https://www.youtube.com/watch?v=GW8j9eN7-lY,False,False,,فرایند پورکس,,,,0,0.0,,,,,[],,
eimgRedLkkU,https://www.youtube.com/watch?v=eimgRedLkkU,False,False,,هوندا اف,,,,0,0.0,,,,,[],,
HRaCbjJt1No,https://www.youtube.com/watch?v=HRaCbjJt1No,False,False,,لیلبورن میزوری,,,,0,0.0,,,,,[],,
6nW6zm2nSjU,https://www.youtube.com/watch?v=6nW6zm2nSjU,False,False,,جشنواره فیلم ونکوور,,,,0,0.0,,,,,[],,
5yXSelFA-ZQ,https://www.youtube.com/watch?v=5yXSelFA-ZQ,False,False,,دورهام کالیفرنیا,,,,0,0.0,,,,,[],,
roBlGKXwXeU,https://www.youtube.com/watch?v=roBlGKXwXeU,False,False,,دائره المعارف مصاحب,,,,0,0.0,,,,,[],,
8IqGn4Xvz7E,https://www.youtube.com/watch?v=8IqGn4Xvz7E,False,False,,دورهام کالیفرنیا,,,,0,0.0,,,,,[],,
v9IitaFAMwE,https://www.youtube.com/watch?v=v9IitaFAMwE,False,False,,امپراتور نینگ زونگ,,,,0,0.0,,,,,[],,
DTmH2SizpNk,https://www.youtube.com/watch?v=DTmH2SizpNk,False,True,,ارنی گلن,,,,0,796.23,,,,,[],,
T4IdEhvVmUc,https://www.youtube.com/watch?v=T4IdEhvVmUc,False,False,,فیرسن,,,,0,0.0,,,,,[],,
nN3jNMqv-NM,https://www.youtube.com/watch?v=nN3jNMqv-NM,False,False,,آلبانیایی ها,,,,0,0.0,,,,,[],,
3aypO7IN-iw,https://www.youtube.com/watch?v=3aypO7IN-iw,False,False,,آرگویسال,,,,0,0.0,,,,,[],,
-lghzevsz9o,https://www.youtube.com/watch?v=-lghzevsz9o,False,False,,حشره خواری انسانی,,,,0,0.0,,,,,[],,
MVaPhSE39NA,https://www.youtube.com/watch?v=MVaPhSE39NA,False,False,,وی مثل وندتا,,,,0,0.0,,,,,[],,
uW6HbZXI9Y0,https://www.youtube.com/watch?v=uW6HbZXI9Y0,False,False,,وی مثل وندتا,,,,0,0.0,,,,,[],,
_L1NWAUcoaU,https://www.youtube.com/watch?v=_L1NWAUcoaU,False,False,,فیرسن,,,,0,0.0,,,,,[],,
WMiu-qXpp4k,https://www.youtube.com/watch?v=WMiu-qXpp4k,False,False,,وی مثل وندتا,,,,0,0.0,,,,,[],,
jBvt5dS37tg,https://www.youtube.com/watch?v=jBvt5dS37tg,False,True,,ادبیات معاصر فارسی,,,,2,865.84,,,,,[],,
M2rdVdg7UUA,https://www.youtube.com/watch?v=M2rdVdg7UUA,False,False,,جشنواره فیلم ونکوور,,,,0,0.0,,,,,[],,
6HjYjFluEfY,https://www.youtube.com/watch?v=6HjYjFluEfY,False,False,,شاهین فرهت,,,,0,0.0,,,,,[],,
v_c6QFkw3Mk,https://www.youtube.com/watch?v=v_c6QFkw3Mk,False,True,,ارنی گلن,,,,0,568.88,,,,,[],,
vsO-RXtedr4,https://www.youtube.com/watch?v=vsO-RXtedr4,False,False,,تحصیل می لسی,,,,0,0.0,,,,,[],,
nyPGBZF6eZg,https://www.youtube.com/watch?v=nyPGBZF6eZg,False,False,,دائره المعارف مصاحب,,,,0,0.0,,,,,[],,
uZVnfhPZc9w,https://www.youtube.com/watch?v=uZVnfhPZc9w,False,False,,فیرسن,,,,0,0.0,,,,,[],,
qBmKTn4kt6g,https://www.youtube.com/watch?v=qBmKTn4kt6g,False,True,,حشره خواری انسانی,,,,0,1050.64,,,,,[],,
HgPbaCW3mzU,https://www.youtube.com/watch?v=HgPbaCW3mzU,False,False,,وی مثل وندتا,,,,0,0.0,,,,,[],,
2bVvR0AY3w0,https://www.youtube.com/watch?v=2bVvR0AY3w0,False,False,,فیلم های غنایی,,,,0,0.0,,,,,[],,
4qp3XtU4Ye0,https://www.youtube.com/watch?v=4qp3XtU4Ye0,False,False,,فوجی یاما,,,,0,0.0,,,,,[],,
C9Ez3QD9npU,https://www.youtube.com/watch?v=C9Ez3QD9npU,False,False,,آرگویسال,,,,0,0.0,,,,,[],,
B1aZYN27HoQ,https://www.youtube.com/watch?v=B1aZYN27HoQ,False,False,,دورهام کالیفرنیا,,,,0,0.0,,,,,[],,
Xqi29Mbc3w0,https://www.youtube.com/watch?v=Xqi29Mbc3w0,False,False,,سوبارو شیبوتانی,,,,0,0.0,,,,,[],,
d73tiBBzvFM,https://www.youtube.com/watch?v=d73tiBBzvFM,False,False,,هوندا اف,,,,0,0.0,,,,,[],,
scwZHF2rny4,https://www.youtube.com/watch?v=scwZHF2rny4,False,False,,آرگویسال,,,,0,0.0,,,,,[],,
d3uAagSqxbQ,https://www.youtube.com/watch?v=d3uAagSqxbQ,False,False,,دهان ثانویه ها,,,,0,0.0,,,,,[],,
Q6-OvhwyoDU,https://www.youtube.com/watch?v=Q6-OvhwyoDU,False,False,,فیرسن,,,,0,0.0,,,,,[],,
0BOHy5KsyOU,https://www.youtube.com/watch?v=0BOHy5KsyOU,False,False,,تحصیل می لسی,,,,0,0.0,,,,,[],,
diktLuhQTLM,https://www.youtube.com/watch?v=diktLuhQTLM,False,False,,جشنواره فیلم ونکوور,,,,0,0.0,,,,,[],,
